Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
829454 ,    287.97 K ,    61.9 % ,    96.149 kPa
830460 ,    288.12 K ,    61.9 % ,    96.146 kPa
831467 ,    288.14 K ,    61.8 % ,    96.146 kPa
832474 ,    288.15 K ,    61.7 % ,    96.144 kPa
833480 ,    288.20 K ,    61.6 % ,    96.147 kPa
834486 ,    288.22 K ,    61.6 % ,    96.146 kPa
835492 ,    288.21 K ,    61.3 % ,    96.147 kPa
836499 ,    288.13 K ,    61.2 % ,    96.148 kPa
837506 ,    288.11 K ,    61.2 % ,    96.147 kPa
838512 ,    288.15 K ,    61.3 % ,    96.146 kPa
839519 ,    288.26 K ,    61.2 % ,    96.144 kPa
840524 ,    288.36 K ,    61.1 % ,    96.144 kPa
841531 ,    288.41 K ,    60.9 % ,    96.149 kPa
842537 ,    288.40 K ,    60.8 % ,    96.148 kPa
843544 ,    288.39 K ,    60.7 % ,    96.149 kPa
844551 ,    288.38 K ,    60.6 % ,    96.147 kPa
845557 ,    288.42 K ,    60.6 % ,    96.147 kPa
846564 ,    288.41 K ,    60.5 % ,    96.145 kPa
847569 ,    288.45 K ,    60.5 % ,    96.143 kPa
848576 ,    288.44 K ,    60.3 % ,    96.146 kPa
849583 ,    288.38 K ,    60.3 % ,    96.149 kPa
850589 ,    288.33 K ,    60.2 % ,    96.148 kPa
851596 ,    288.33 K ,    60.3 % ,    96.146 kPa
852602 ,    288.34 K ,    60.3 % ,    96.145 kPa
853609 ,    288.33 K ,    60.2 % ,    96.147 kPa
854615 ,    288.31 K ,    60.2 % ,    96.147 kPa
855621 ,    288.31 K ,    60.2 % ,    96.147 kPa
856628 ,    288.20 K ,    60.1 % ,    96.147 kPa
857634 ,    288.18 K ,    60.2 % ,    96.144 kPa
858641 ,    288.22 K ,    60.3 % ,    96.148 kPa
859648 ,    288.24 K ,    60.3 % ,    96.146 kPa
860654 ,    288.30 K ,    60.2 % ,    96.146 kPa
861660 ,    288.36 K ,    60.2 % ,    96.147 kPa
862666 ,    288.35 K ,    60.2 % ,    96.147 kPa
863673 ,    288.39 K ,    60.1 % ,    96.147 kPa
864679 ,    288.41 K ,    60.2 % ,    96.147 kPa
865686 ,    288.45 K ,    60.1 % ,    96.142 kPa
866693 ,    288.47 K ,    60.0 % ,    96.146 kPa
867699 ,    288.48 K ,    60.0 % ,    96.144 kPa
868705 ,    288.52 K ,    59.9 % ,    96.146 kPa
869711 ,    288.55 K ,    59.8 % ,    96.145 kPa
870718 ,    288.49 K ,    59.6 % ,    96.144 kPa
871725 ,    288.50 K ,    59.6 % ,    96.146 kPa
872731 ,    288.53 K ,    59.6 % ,    96.148 kPa
873738 ,    288.54 K ,    59.6 % ,    96.147 kPa
874743 ,    288.56 K ,    59.5 % ,    96.148 kPa
875750 ,    288.56 K ,    59.5 % ,    96.149 kPa
876756 ,    288.54 K ,    59.4 % ,    96.149 kPa
877763 ,    288.54 K ,    59.4 % ,    96.146 kPa
878770 ,    288.55 K ,    59.4 % ,    96.148 kPa
879776 ,    288.56 K ,    59.3 % ,    96.148 kPa
880783 ,    288.59 K ,    59.3 % ,    96.147 kPa
881788 ,    288.59 K ,    59.3 % ,    96.146 kPa
882795 ,    288.56 K ,    59.2 % ,    96.148 kPa
883802 ,    288.49 K ,    59.0 % ,    96.149 kPa
884808 ,    288.36 K ,    59.0 % ,    96.149 kPa
885815 ,    288.33 K ,    59.1 % ,    96.148 kPa
886821 ,    288.43 K ,    59.2 % ,    96.145 kPa
887828 ,    288.47 K ,    59.3 % ,    96.145 kPa
888834 ,    288.52 K ,    59.2 % ,    96.146 kPa
889840 ,    288.45 K ,    59.1 % ,    96.145 kPa
890847 ,    288.44 K ,    59.1 % ,    96.153 kPa
891853 ,    288.43 K ,    59.1 % ,    96.147 kPa
892860 ,    288.41 K ,    59.1 % ,    96.150 kPa
893867 ,    288.46 K ,    59.2 % ,    96.147 kPa
894872 ,    288.52 K ,    59.2 % ,    96.146 kPa
895879 ,    288.60 K ,    59.2 % ,    96.146 kPa
896885 ,    288.65 K ,    59.1 % ,    96.150 kPa
897892 ,    288.66 K ,    59.0 % ,    96.150 kPa
898898 ,    288.63 K ,    58.8 % ,    96.148 kPa
899905 ,    288.64 K ,    58.8 % ,    96.147 kPa
900912 ,    288.50 K ,    58.7 % ,    96.149 kPa
901917 ,    288.43 K ,    58.7 % ,    96.149 kPa
902924 ,    288.40 K ,    58.8 % ,    96.151 kPa
903930 ,    288.30 K ,    58.9 % ,    96.153 kPa
904937 ,    288.32 K ,    58.9 % ,    96.150 kPa
905944 ,    288.34 K ,    59.0 % ,    96.147 kPa
906950 ,    288.32 K ,    59.0 % ,    96.147 kPa
907957 ,    288.36 K ,    59.2 % ,    96.147 kPa
908962 ,    288.44 K ,    59.2 % ,    96.146 kPa
909969 ,    288.51 K ,    59.2 % ,    96.147 kPa
910976 ,    288.59 K ,    59.2 % ,    96.150 kPa
911982 ,    288.61 K ,    59.2 % ,    96.150 kPa
912989 ,    288.61 K ,    59.1 % ,    96.149 kPa
913995 ,    288.63 K ,    59.0 % ,    96.148 kPa
915001 ,    288.65 K ,    59.1 % ,    96.149 kPa
916007 ,    288.74 K ,    59.0 % ,    96.146 kPa
917014 ,    288.76 K ,    59.0 % ,    96.148 kPa
918021 ,    288.84 K ,    58.8 % ,    96.148 kPa
919027 ,    288.84 K ,    58.7 % ,    96.146 kPa
920034 ,    288.83 K ,    58.5 % ,    96.146 kPa
921040 ,    288.72 K ,    58.4 % ,    96.153 kPa
922046 ,    288.61 K ,    58.4 % ,    96.150 kPa
923053 ,    288.53 K ,    58.4 % ,    96.148 kPa
924059 ,    288.48 K ,    58.4 % ,    96.147 kPa
925066 ,    288.48 K ,    58.5 % ,    96.145 kPa
926072 ,    288.47 K ,    58.6 % ,    96.148 kPa
927079 ,    288.48 K ,    58.7 % ,    96.147 kPa
928086 ,    288.52 K ,    58.7 % ,    96.149 kPa
929091 ,    288.52 K ,    58.7 % ,    96.148 kPa
930098 ,    288.43 K ,    58.6 % ,    96.144 kPa
931104 ,    288.38 K ,    58.7 % ,    96.146 kPa
932111 ,    288.36 K ,    58.8 % ,    96.147 kPa
933117 ,    288.33 K ,    58.8 % ,    96.147 kPa
934124 ,    288.30 K ,    58.9 % ,    96.146 kPa
935130 ,    288.28 K ,    59.0 % ,    96.147 kPa
936136 ,    288.28 K ,    59.1 % ,    96.151 kPa
937143 ,    288.28 K ,    59.2 % ,    96.149 kPa
938149 ,    288.25 K ,    59.2 % ,    96.148 kPa
939156 ,    288.20 K ,    59.3 % ,    96.149 kPa
940163 ,    288.21 K ,    59.4 % ,    96.147 kPa
941169 ,    288.19 K ,    59.5 % ,    96.147 kPa
942175 ,    288.20 K ,    59.5 % ,    96.145 kPa
943181 ,    288.14 K ,    59.5 % ,    96.146 kPa
944188 ,    288.13 K ,    59.6 % ,    96.145 kPa
945195 ,    288.16 K ,    59.6 % ,    96.145 kPa
946201 ,    288.20 K ,    59.8 % ,    96.145 kPa
947208 ,    288.18 K ,    59.8 % ,    96.144 kPa
948214 ,    288.22 K ,    59.7 % ,    96.146 kPa
949220 ,    288.18 K ,    59.7 % ,    96.144 kPa
950226 ,    288.16 K ,    59.7 % ,    96.146 kPa
951233 ,    288.13 K ,    59.8 % ,    96.143 kPa
952240 ,    288.15 K ,    59.8 % ,    96.145 kPa
953246 ,    288.15 K ,    59.8 % ,    96.148 kPa
954253 ,    288.15 K ,    59.8 % ,    96.149 kPa
955259 ,    288.18 K ,    59.8 % ,    96.151 kPa
956265 ,    288.20 K ,    59.8 % ,    96.150 kPa
957272 ,    288.19 K ,    59.8 % ,    96.148 kPa
958278 ,    288.14 K ,    59.8 % ,    96.146 kPa
959285 ,    288.13 K ,    59.8 % ,    96.148 kPa
960291 ,    288.12 K ,    59.9 % ,    96.152 kPa
961298 ,    288.02 K ,    59.9 % ,    96.148 kPa
962305 ,    287.98 K ,    60.0 % ,    96.148 kPa
963310 ,    287.94 K ,    60.0 % ,    96.148 kPa
964317 ,    287.90 K ,    60.1 % ,    96.147 kPa
965323 ,    287.86 K ,    60.2 % ,    96.146 kPa
966330 ,    287.84 K ,    60.5 % ,    96.145 kPa
967336 ,    287.86 K ,    60.4 % ,    96.144 kPa
968343 ,    287.87 K ,    60.5 % ,    96.146 kPa
969349 ,    287.77 K ,    60.5 % ,    96.144 kPa
970355 ,    287.78 K ,    60.6 % ,    96.146 kPa
971362 ,    287.87 K ,    60.7 % ,    96.146 kPa
972368 ,    287.97 K ,    60.8 % ,    96.144 kPa
973375 ,    287.98 K ,    60.8 % ,    96.147 kPa
974382 ,    287.99 K ,    60.7 % ,    96.146 kPa
975388 ,    287.95 K ,    60.7 % ,    96.144 kPa
976394 ,    287.92 K ,    60.7 % ,    96.149 kPa
977400 ,    287.86 K ,    60.7 % ,    96.148 kPa
978407 ,    287.86 K ,    60.8 % ,    96.146 kPa
979414 ,    287.83 K ,    60.9 % ,    96.148 kPa
980420 ,    287.87 K ,    60.9 % ,    96.146 kPa
981427 ,    287.89 K ,    60.9 % ,    96.146 kPa
982433 ,    287.92 K ,    61.0 % ,    96.148 kPa
983439 ,    287.98 K ,    61.0 % ,    96.149 kPa
984445 ,    287.97 K ,    60.9 % ,    96.150 kPa
985452 ,    288.13 K ,    61.0 % ,    96.146 kPa
986459 ,    288.10 K ,    60.9 % ,    96.142 kPa
987465 ,    288.16 K ,    60.9 % ,    96.146 kPa
988472 ,    288.24 K ,    60.8 % ,    96.147 kPa
989478 ,    288.27 K ,    60.7 % ,    96.148 kPa
990484 ,    288.21 K ,    60.5 % ,    96.150 kPa
991491 ,    288.14 K ,    60.5 % ,    96.149 kPa
992497 ,    288.17 K ,    60.6 % ,    96.147 kPa
993504 ,    288.29 K ,    60.5 % ,    96.148 kPa
994510 ,    288.32 K ,    60.5 % ,    96.146 kPa
995517 ,    288.37 K ,    60.4 % ,    96.151 kPa
996524 ,    288.41 K ,    60.4 % ,    96.149 kPa
997529 ,    288.45 K ,    60.3 % ,    96.149 kPa
998536 ,    288.53 K ,    60.1 % ,    96.148 kPa
999542 ,    288.52 K ,    60.0 % ,    96.148 kPa
1000549 ,    288.44 K ,    59.9 % ,    96.148 kPa
1001555 ,    288.48 K ,    59.9 % ,    96.147 kPa
1002562 ,    288.48 K ,    59.8 % ,    96.148 kPa
1003569 ,    288.52 K ,    59.7 % ,    96.149 kPa
1004575 ,    288.47 K ,    59.7 % ,    96.148 kPa
1005581 ,    288.48 K ,    59.7 % ,    96.147 kPa
1006587 ,    288.55 K ,    59.7 % ,    96.149 kPa
1007594 ,    288.47 K ,    59.6 % ,    96.147 kPa
1008601 ,    288.40 K ,    59.5 % ,    96.147 kPa
1009607 ,    288.36 K ,    59.5 % ,    96.151 kPa
1010614 ,    288.37 K ,    59.6 % ,    96.149 kPa
1011620 ,    288.49 K ,    59.6 % ,    96.147 kPa
1012627 ,    288.53 K ,    59.5 % ,    96.146 kPa
1013634 ,    288.54 K ,    59.4 % ,    96.147 kPa
1014639 ,    288.56 K ,    59.4 % ,    96.150 kPa
1015646 ,    288.55 K ,    59.3 % ,    96.147 kPa
1016652 ,    288.53 K ,    59.3 % ,    96.147 kPa
1017659 ,    288.52 K ,    59.2 % ,    96.147 kPa
1018665 ,    288.49 K ,    59.2 % ,    96.146 kPa
1019672 ,    288.45 K ,    59.1 % ,    96.150 kPa
1020679 ,    288.26 K ,    59.1 % ,    96.150 kPa
1021685 ,    288.18 K ,    59.2 % ,    96.149 kPa
1022692 ,    288.13 K ,    59.3 % ,    96.150 kPa
1023698 ,    288.13 K ,    59.4 % ,    96.147 kPa
1024704 ,    288.10 K ,    59.5 % ,    96.147 kPa
1025711 ,    288.04 K ,    59.7 % ,    96.150 kPa
1026717 ,    288.03 K ,    59.7 % ,    96.148 kPa
1027724 ,    288.02 K ,    59.8 % ,    96.148 kPa
1028730 ,    288.00 K ,    59.9 % ,    96.147 kPa
1029737 ,    287.97 K ,    60.0 % ,    96.149 kPa
1030744 ,    287.95 K ,    60.0 % ,    96.149 kPa
1031750 ,    287.89 K ,    60.1 % ,    96.148 kPa
1032757 ,    287.86 K ,    60.2 % ,    96.150 kPa
1033762 ,    287.84 K ,    60.3 % ,    96.147 kPa
1034769 ,    287.86 K ,    60.5 % ,    96.146 kPa
1035776 ,    287.86 K ,    60.6 % ,    96.146 kPa
1036782 ,    287.87 K ,    60.7 % ,    96.149 kPa
1037789 ,    287.89 K ,    60.7 % ,    96.148 kPa
1038795 ,    287.93 K ,    60.7 % ,    96.147 kPa
1039802 ,    288.09 K ,    60.8 % ,    96.149 kPa
1040808 ,    288.02 K ,    60.7 % ,    96.152 kPa
1041815 ,    288.01 K ,    60.7 % ,    96.147 kPa
1042822 ,    288.01 K ,    60.7 % ,    96.147 kPa
1043827 ,    288.00 K ,    60.6 % ,    96.145 kPa
1044834 ,    288.00 K ,    60.7 % ,    96.148 kPa
1045840 ,    287.95 K ,    60.7 % ,    96.147 kPa
1046847 ,    287.95 K ,    60.7 % ,    96.145 kPa
1047854 ,    287.96 K ,    60.7 % ,    96.150 kPa
1048860 ,    287.91 K ,    60.6 % ,    96.145 kPa
1049867 ,    287.86 K ,    60.7 % ,    96.147 kPa
1050873 ,    287.90 K ,    60.8 % ,    96.146 kPa
1051880 ,    287.87 K ,    60.8 % ,    96.147 kPa
1052886 ,    287.89 K ,    60.9 % ,    96.148 kPa
1053892 ,    287.85 K ,    60.9 % ,    96.147 kPa
1054899 ,    287.88 K ,    61.0 % ,    96.147 kPa
1055905 ,    287.90 K ,    60.9 % ,    96.146 kPa
1056912 ,    287.89 K ,    61.0 % ,    96.149 kPa
1057918 ,    287.91 K ,    61.0 % ,    96.146 kPa
1058925 ,    287.91 K ,    61.0 % ,    96.146 kPa
1059932 ,    287.88 K ,    61.0 % ,    96.145 kPa
1060938 ,    287.86 K ,    61.0 % ,    96.147 kPa
1061945 ,    287.85 K ,    61.1 % ,    96.147 kPa
1062950 ,    287.86 K ,    61.1 % ,    96.145 kPa
1063957 ,    287.87 K ,    61.2 % ,    96.145 kPa
1064964 ,    287.89 K ,    61.2 % ,    96.145 kPa
1065970 ,    287.89 K ,    61.1 % ,    96.145 kPa
1066977 ,    287.88 K ,    61.2 % ,    96.150 kPa
1067983 ,    287.86 K ,    61.2 % ,    96.148 kPa
1068990 ,    287.90 K ,    61.2 % ,    96.146 kPa
1069997 ,    287.90 K ,    61.2 % ,    96.145 kPa
1071003 ,    287.91 K ,    61.4 % ,    96.147 kPa
1072009 ,    287.89 K ,    61.2 % ,    96.145 kPa
1073015 ,    287.90 K ,    61.2 % ,    96.147 kPa
1074022 ,    287.92 K ,    61.2 % ,    96.145 kPa
1075028 ,    287.89 K ,    61.2 % ,    96.148 kPa
1076035 ,    287.90 K ,    61.2 % ,    96.148 kPa
1077042 ,    287.91 K ,    61.2 % ,    96.144 kPa
1078048 ,    287.89 K ,    61.1 % ,    96.147 kPa
1079055 ,    287.86 K ,    61.2 % ,    96.147 kPa
1080061 ,    287.89 K ,    61.3 % ,    96.147 kPa
1081068 ,    287.99 K ,    61.3 % ,    96.148 kPa
1082074 ,    287.94 K ,    61.2 % ,    96.146 kPa
1083080 ,    287.89 K ,    61.2 % ,    96.142 kPa
1084087 ,    287.90 K ,    61.2 % ,    96.143 kPa
1085093 ,    287.89 K ,    61.2 % ,    96.143 kPa
1086100 ,    287.82 K ,    61.2 % ,    96.141 kPa
1087107 ,    287.79 K ,    61.3 % ,    96.142 kPa
1088113 ,    287.75 K ,    61.3 % ,    96.145 kPa
1089120 ,    287.73 K ,    61.4 % ,    96.146 kPa
1090126 ,    287.73 K ,    61.4 % ,    96.146 kPa
1091133 ,    287.73 K ,    61.5 % ,    96.147 kPa
1092139 ,    287.62 K ,    61.5 % ,    96.150 kPa
1093145 ,    287.60 K ,    61.6 % ,    96.150 kPa
1094152 ,    287.64 K ,    61.6 % ,    96.150 kPa
1095158 ,    287.68 K ,    61.6 % ,    96.149 kPa
1096165 ,    287.71 K ,    61.6 % ,    96.144 kPa
1097171 ,    287.67 K ,    61.5 % ,    96.148 kPa
1098178 ,    287.63 K ,    61.6 % ,    96.152 kPa
1099185 ,    287.62 K ,    61.6 % ,    96.152 kPa
1100191 ,    287.60 K ,    61.7 % ,    96.150 kPa
1101197 ,    287.63 K ,    61.7 % ,    96.150 kPa
1102203 ,    287.63 K ,    61.7 % ,    96.151 kPa
1103210 ,    287.64 K ,    61.7 % ,    96.146 kPa
1104217 ,    287.66 K ,    61.7 % ,    96.148 kPa
1105223 ,    287.63 K ,    61.7 % ,    96.150 kPa
1106230 ,    287.63 K ,    61.7 % ,    96.150 kPa
1107236 ,    287.61 K ,    62.1 % ,    96.150 kPa
1108243 ,    287.62 K ,    61.9 % ,    96.149 kPa
1109250 ,    287.66 K ,    61.9 % ,    96.149 kPa
1110256 ,    287.70 K ,    61.9 % ,    96.148 kPa
1111262 ,    287.74 K ,    61.9 % ,    96.147 kPa
1112268 ,    287.74 K ,    61.8 % ,    96.146 kPa
1113275 ,    287.77 K ,    61.8 % ,    96.147 kPa
1114281 ,    287.78 K ,    61.8 % ,    96.146 kPa
1115288 ,    287.77 K ,    61.7 % ,    96.149 kPa
1116295 ,    287.73 K ,    61.7 % ,    96.149 kPa
1117301 ,    287.70 K ,    61.7 % ,    96.150 kPa
1118308 ,    287.75 K ,    61.7 % ,    96.148 kPa
1119314 ,    287.76 K ,    61.7 % ,    96.148 kPa
1120321 ,    287.74 K ,    61.6 % ,    96.148 kPa
1121327 ,    287.71 K ,    61.7 % ,    96.147 kPa
1122333 ,    287.70 K ,    61.7 % ,    96.149 kPa
1123340 ,    287.75 K ,    61.7 % ,    96.150 kPa
1124346 ,    287.76 K ,    61.6 % ,    96.145 kPa
1125353 ,    287.81 K ,    61.6 % ,    96.148 kPa
1126360 ,    287.80 K ,    61.6 % ,    96.151 kPa
1127366 ,    287.76 K ,    61.5 % ,    96.147 kPa
1128373 ,    287.71 K ,    61.5 % ,    96.146 kPa
1129379 ,    287.67 K ,    61.4 % ,    96.146 kPa
1130386 ,    287.63 K ,    61.4 % ,    96.149 kPa
1131392 ,    287.66 K ,    61.5 % ,    96.150 kPa
1132398 ,    287.63 K ,    61.4 % ,    96.150 kPa
1133405 ,    287.66 K ,    61.5 % ,    96.147 kPa
1134411 ,    287.76 K ,    61.5 % ,    96.148 kPa
1135418 ,    287.74 K ,    61.4 % ,    96.146 kPa
1136424 ,    287.77 K ,    61.4 % ,    96.146 kPa
1137431 ,    287.78 K ,    61.4 % ,    96.145 kPa
1138438 ,    287.80 K ,    61.2 % ,    96.145 kPa
1139444 ,    287.79 K ,    61.3 % ,    96.144 kPa
1140451 ,    287.78 K ,    61.2 % ,    96.146 kPa
1141456 ,    287.75 K ,    61.2 % ,    96.150 kPa
1142463 ,    287.79 K ,    61.2 % ,    96.147 kPa
1143470 ,    287.78 K ,    61.2 % ,    96.148 kPa
1144476 ,    287.92 K ,    61.2 % ,    96.148 kPa
1145483 ,    287.94 K ,    61.1 % ,    96.146 kPa
1146489 ,    287.82 K ,    60.9 % ,    96.144 kPa
1147496 ,    287.78 K ,    60.9 % ,    96.147 kPa
1148503 ,    287.75 K ,    61.0 % ,    96.146 kPa
1149509 ,    287.79 K ,    61.0 % ,    96.149 kPa
1150516 ,    287.77 K ,    61.0 % ,    96.146 kPa
1151521 ,    287.81 K ,    61.0 % ,    96.146 kPa
1152528 ,    287.87 K ,    61.0 % ,    96.145 kPa
1153534 ,    287.85 K ,    60.9 % ,    96.146 kPa
1154541 ,    287.84 K ,    61.0 % ,    96.144 kPa
1155548 ,    287.93 K ,    60.9 % ,    96.144 kPa
1156554 ,    287.95 K ,    60.8 % ,    96.144 kPa
1157561 ,    287.93 K ,    60.7 % ,    96.147 kPa
1158567 ,    287.93 K ,    60.7 % ,    96.144 kPa
1159574 ,    287.98 K ,    60.6 % ,    96.149 kPa
1160581 ,    288.01 K ,    60.7 % ,    96.146 kPa
1161586 ,    288.03 K ,    60.6 % ,    96.146 kPa
1162593 ,    288.05 K ,    60.6 % ,    96.150 kPa
1163599 ,    287.97 K ,    60.5 % ,    96.149 kPa
1164606 ,    287.96 K ,    60.5 % ,    96.145 kPa
1165613 ,    288.02 K ,    60.6 % ,    96.149 kPa
1166619 ,    288.09 K ,    60.5 % ,    96.147 kPa
1167626 ,    288.09 K ,    60.5 % ,    96.147 kPa
1168632 ,    288.06 K ,    60.4 % ,    96.149 kPa
1169639 ,    288.04 K ,    60.4 % ,    96.148 kPa
1170646 ,    287.98 K ,    60.3 % ,    96.146 kPa
1171651 ,    287.93 K ,    60.4 % ,    96.145 kPa
1172658 ,    287.99 K ,    60.4 % ,    96.146 kPa
1173664 ,    288.06 K ,    60.5 % ,    96.149 kPa
1174671 ,    288.03 K ,    60.3 % ,    96.149 kPa
1175677 ,    288.10 K ,    60.4 % ,    96.145 kPa
1176684 ,    288.08 K ,    60.2 % ,    96.146 kPa
1177691 ,    288.03 K ,    60.2 % ,    96.148 kPa
1178697 ,    287.96 K ,    60.2 % ,    96.150 kPa
1179704 ,    287.95 K ,    60.2 % ,    96.149 kPa
1180710 ,    287.96 K ,    60.3 % ,    96.147 kPa
1181716 ,    287.94 K ,    60.3 % ,    96.147 kPa
1182723 ,    287.92 K ,    60.3 % ,    96.148 kPa
1183729 ,    287.97 K ,    60.5 % ,    96.150 kPa
1184736 ,    288.02 K ,    60.4 % ,    96.149 kPa
1185742 ,    288.07 K ,    60.4 % ,    96.150 kPa
1186749 ,    288.11 K ,    60.4 % ,    96.150 kPa
1187756 ,    288.20 K ,    60.4 % ,    96.151 kPa
1188762 ,    288.29 K ,    60.4 % ,    96.148 kPa
1189769 ,    288.34 K ,    60.3 % ,    96.149 kPa
1190774 ,    288.40 K ,    60.2 % ,    96.150 kPa
1191781 ,    288.41 K ,    60.1 % ,    96.148 kPa
1192787 ,    288.44 K ,    60.0 % ,    96.145 kPa
1193794 ,    288.46 K ,    59.9 % ,    96.147 kPa
1194801 ,    288.55 K ,    59.9 % ,    96.149 kPa
1195807 ,    288.65 K ,    59.7 % ,    96.150 kPa
1196814 ,    288.67 K ,    59.6 % ,    96.147 kPa
1197820 ,    288.68 K ,    59.4 % ,    96.150 kPa
1198827 ,    288.68 K ,    59.3 % ,    96.148 kPa
1199833 ,    288.69 K ,    59.2 % ,    96.148 kPa
1200839 ,    288.68 K ,    59.0 % ,    96.149 kPa
1201846 ,    288.66 K ,    58.9 % ,    96.149 kPa
1202852 ,    288.57 K ,    58.8 % ,    96.150 kPa
1203859 ,    288.47 K ,    58.8 % ,    96.150 kPa
1204866 ,    288.50 K ,    58.8 % ,    96.150 kPa
1205872 ,    288.49 K ,    58.8 % ,    96.147 kPa
1206879 ,    288.48 K ,    58.7 % ,    96.150 kPa
1207885 ,    288.39 K ,    58.7 % ,    96.150 kPa
1208892 ,    288.34 K ,    58.8 % ,    96.151 kPa
1209897 ,    288.32 K ,    58.8 % ,    96.151 kPa
1210904 ,    288.31 K ,    58.9 % ,    96.150 kPa
1211911 ,    288.22 K ,    58.9 % ,    96.152 kPa
1212917 ,    288.18 K ,    59.0 % ,    96.152 kPa
1213924 ,    288.12 K ,    59.1 % ,    96.150 kPa
1214930 ,    288.08 K ,    59.2 % ,    96.150 kPa
1215937 ,    288.07 K ,    59.3 % ,    96.152 kPa
1216944 ,    288.03 K ,    59.4 % ,    96.150 kPa
1217950 ,    288.01 K ,    59.4 % ,    96.150 kPa
1218956 ,    287.93 K ,    59.5 % ,    96.148 kPa
1219962 ,    287.92 K ,    59.6 % ,    96.148 kPa
1220969 ,    287.93 K ,    59.6 % ,    96.152 kPa
1221976 ,    287.99 K ,    59.7 % ,    96.147 kPa
1222982 ,    288.02 K ,    59.7 % ,    96.146 kPa
1223989 ,    288.03 K ,    59.7 % ,    96.150 kPa
1224995 ,    288.04 K ,    59.7 % ,    96.150 kPa
1226002 ,    288.05 K ,    59.8 % ,    96.151 kPa
1227009 ,    288.09 K ,    59.7 % ,    96.150 kPa
1228015 ,    288.09 K ,    59.7 % ,    96.150 kPa
1229021 ,    288.08 K ,    59.7 % ,    96.146 kPa
1230027 ,    288.09 K ,    59.7 % ,    96.147 kPa
1231034 ,    288.11 K ,    59.6 % ,    96.151 kPa
1232040 ,    288.05 K ,    59.6 % ,    96.150 kPa
1233047 ,    288.03 K ,    59.6 % ,    96.150 kPa
1234054 ,    288.00 K ,    59.7 % ,    96.148 kPa
1235060 ,    287.96 K ,    59.7 % ,    96.147 kPa
1236067 ,    287.93 K ,    59.7 % ,    96.149 kPa
1237073 ,    287.94 K ,    59.8 % ,    96.149 kPa
1238080 ,    287.95 K ,    59.8 % ,    96.148 kPa
1239086 ,    287.93 K ,    59.8 % ,    96.148 kPa
1240092 ,    287.84 K ,    59.9 % ,    96.148 kPa
1241099 ,    287.83 K ,    60.0 % ,    96.148 kPa
1242105 ,    287.83 K ,    60.4 % ,    96.151 kPa
1243112 ,    287.79 K ,    60.2 % ,    96.152 kPa
1244119 ,    287.79 K ,    60.2 % ,    96.149 kPa
1245125 ,    287.76 K ,    60.3 % ,    96.148 kPa
1246132 ,    287.74 K ,    60.3 % ,    96.146 kPa
1247138 ,    287.74 K ,    60.3 % ,    96.150 kPa
1248145 ,    287.75 K ,    60.4 % ,    96.151 kPa
1249150 ,    287.76 K ,    60.4 % ,    96.150 kPa
1250157 ,    287.76 K ,    60.4 % ,    96.149 kPa
1251164 ,    287.78 K ,    60.5 % ,    96.147 kPa
1252170 ,    287.82 K ,    60.5 % ,    96.151 kPa
1253177 ,    287.87 K ,    60.5 % ,    96.148 kPa
1254183 ,    287.89 K ,    60.5 % ,    96.149 kPa
1255190 ,    287.92 K ,    60.5 % ,    96.150 kPa
1256197 ,    287.89 K ,    60.4 % ,    96.150 kPa
1257203 ,    287.86 K ,    60.4 % ,    96.151 kPa
1258209 ,    287.84 K ,    60.4 % ,    96.150 kPa
1259215 ,    287.82 K ,    60.5 % ,    96.151 kPa
1260222 ,    287.81 K ,    60.5 % ,    96.149 kPa
1261229 ,    287.79 K ,    60.5 % ,    96.149 kPa
1262235 ,    287.79 K ,    60.5 % ,    96.148 kPa
1263242 ,    287.73 K ,    60.6 % ,    96.148 kPa
1264248 ,    287.74 K ,    60.7 % ,    96.150 kPa
1265255 ,    287.74 K ,    60.7 % ,    96.150 kPa
1266262 ,    287.67 K ,    60.7 % ,    96.150 kPa
1267268 ,    287.64 K ,    60.8 % ,    96.155 kPa
1268274 ,    287.69 K ,    61.0 % ,    96.150 kPa
1269280 ,    287.69 K ,    61.0 % ,    96.149 kPa
1270287 ,    287.67 K ,    61.0 % ,    96.153 kPa
1271293 ,    287.62 K ,    61.1 % ,    96.153 kPa
1272300 ,    287.67 K ,    61.1 % ,    96.149 kPa
1273307 ,    287.70 K ,    61.1 % ,    96.147 kPa
1274313 ,    287.73 K ,    61.1 % ,    96.149 kPa
1275320 ,    287.76 K ,    61.1 % ,    96.147 kPa
1276326 ,    287.74 K ,    61.0 % ,    96.148 kPa
1277333 ,    287.74 K ,    61.1 % ,    96.148 kPa
1278339 ,    287.79 K ,    61.2 % ,    96.151 kPa
1279345 ,    287.82 K ,    61.2 % ,    96.150 kPa
1280352 ,    287.83 K ,    61.2 % ,    96.144 kPa
1281358 ,    287.86 K ,    61.1 % ,    96.146 kPa
